age,campaign,pdays,previous,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,job_encoded,marital_encoded,education_encoded,housing_encoded,loan_encoded,contact_encoded,month_encoded,dayofweek_encoded,poutcome_encoded
26,1,9,3,-1.7,94.215,-40.3,0.885,4991.6,0,2,6,0,0,0,3,0,0
44,2,-1,0,-1.8,93.075,-47.1,1.365,5099.1,9,1,6,1,1,0,0,2,1
30,3,-1,0,1.4,93.444,-36.1,4.962,5228.1,9,2,6,1,0,0,1,2,1
59,7,-1,0,1.4,93.918,-42.7,4.962,5228.1,5,1,6,1,0,0,3,1,1
31,2,6,1,-1.1,94.199,-37.5,0.879,4963.6,7,2,3,1,0,0,9,0,2
28,1,-1,0,1.4,93.918,-42.7,4.963,5228.1,0,1,6,0,1,0,3,4,1
19,1,-1,0,-1.8,92.893,-46.2,1.259,5099.1,8,2,2,1,0,0,6,0,1
30,1,-1,0,-0.1,93.2,-42,4.7,5195.8,1,1,2,0,0,1,7,3,1
31,5,-1,0,1.1,93.994,-36.4,4.864,5191,7,2,2,0,0,1,6,0,1
60,6,-1,0,1.1,93.994,-36.4,4.857,5191,5,1,3,1,0,1,6,0,1
33,1,-1,0,-0.1,93.798,-40.4,4.827,5195.8,9,1,5,1,0,1,8,4,1
56,1,-1,0,-1.8,92.843,-50,1.531,5099.1,1,1,0,1,0,0,5,0,1
45,1,-1,0,-1.8,93.075,-47.1,1.365,5099.1,4,1,6,1,0,0,0,2,1
35,4,-1,0,1.4,93.918,-42.7,4.962,5228.1,0,1,3,0,0,0,3,1,1
30,2,3,2,-1.8,93.876,-40,0.682,5008.7,8,2,3,0,0,0,6,0,2
46,1,-1,0,-2.9,92.963,-40.8,1.262,5076.2,10,1,2,0,0,0,4,3,1
42,2,-1,1,-0.1,93.2,-42,4.191,5195.8,0,1,3,0,0,0,7,1,0
38,1,-1,0,1.4,93.918,-42.7,4.957,5228.1,1,1,2,0,0,0,3,0,1
24,3,-1,0,-3,92.713,-33,0.712,5023.5,8,2,3,1,0,0,2,2,1
82,3,3,2,-1.1,94.199,-37.5,0.877,4963.6,3,1,0,0,0,1,9,3,2
35,1,-1,0,-2.9,92.201,-31.4,0.883,5076.2,0,2,6,1,0,1,1,2,1
37,1,-1,0,-1.8,92.893,-46.2,1.244,5099.1,0,0,6,1,0,0,6,1,1
57,1,-1,0,1.4,93.918,-42.7,4.957,5228.1,1,1,3,1,0,0,3,0,1
32,4,-1,0,-1.8,93.075,-47.1,1.453,5099.1,9,2,6,0,0,0,0,3,1
33,1,6,2,-1.8,93.369,-34.8,0.646,5008.7,0,2,6,0,0,0,5,1,2
41,2,-1,0,-1.8,93.749,-34.6,0.635,5008.7,0,0,3,0,0,1,0,2,1
19,2,-1,0,-1.8,93.075,-47.1,1.405,5099.1,8,2,0,0,1,0,0,4,1
53,7,-1,0,1.4,93.444,-36.1,4.964,5228.1,6,1,2,1,1,0,1,0,1
29,7,-1,1,-1.8,92.893,-46.2,1.281,5099.1,0,2,3,1,0,0,6,4,0
44,3,6,1,-3.4,92.431,-26.9,0.735,5017.5,0,1,6,1,0,0,8,4,2
53,6,-1,0,1.4,94.465,-41.8,4.947,5228.1,9,1,2,0,0,1,4,1,1
39,2,3,1,-3.4,92.379,-29.8,0.788,5017.5,6,0,3,0,0,0,9,3,2
54,1,-1,1,-1.8,92.893,-46.2,1.264,5099.1,4,1,6,0,0,0,6,1,0
59,2,-1,0,-1.8,93.369,-34.8,0.639,5008.7,10,1,2,1,0,0,5,1,1
31,2,-1,0,1.1,93.994,-36.4,4.856,5191,7,1,2,0,0,1,6,3,1
38,2,7,1,-1.8,92.893,-46.2,1.334,5099.1,1,1,3,1,0,0,6,4,2
73,1,-1,0,-1.7,94.215,-40.3,0.835,4991.6,5,1,0,1,0,0,3,3,1
33,8,-1,0,-1.8,92.843,-50,1.548,5099.1,0,1,6,1,0,0,5,4,1
36,1,-1,1,-2.9,92.963,-40.8,1.26,5076.2,4,1,6,1,0,0,4,2,0
54,2,4,1,-2.9,92.201,-31.4,0.883,5076.2,0,0,3,1,0,0,1,2,2
42,1,-1,0,-3.4,92.431,-26.9,0.743,5017.5,4,2,6,1,0,0,8,1,1
32,1,-1,0,1.1,93.994,-36.4,4.855,5191,1,1,5,0,0,1,6,2,1
40,1,-1,1,-1.8,92.893,-46.2,1.259,5099.1,9,2,5,1,0,0,6,0,0
32,2,-1,1,-0.1,93.2,-42,4.076,5195.8,4,2,6,0,0,0,7,2,0
59,1,-1,0,-2.9,92.963,-40.8,1.266,5076.2,5,1,5,1,1,0,4,1,1
40,2,-1,0,1.4,93.918,-42.7,4.963,5228.1,10,0,6,1,0,0,3,4,1
34,2,-1,0,1.4,93.444,-36.1,4.968,5228.1,0,1,6,0,0,0,1,3,1
45,3,-1,0,1.1,93.994,-36.4,4.858,5191,0,0,6,0,0,1,6,4,1
28,1,3,1,-2.9,92.963,-40.8,1.268,5076.2,9,2,5,1,1,0,4,0,2
29,2,-1,0,1.4,93.918,-42.7,4.962,5228.1,0,2,3,0,0,0,3,3,1
28,3,6,2,-1.7,94.055,-39.8,0.729,4991.6,4,2,6,1,0,0,4,2,2
21,2,-1,0,-1.7,94.215,-40.3,0.797,4991.6,8,2,2,1,0,0,3,3,1
38,2,6,1,-1.1,94.199,-37.5,0.879,4963.6,9,2,5,1,0,0,9,2,2
32,2,-1,0,-1.8,92.893,-46.2,1.266,5099.1,9,2,5,0,0,0,6,2,1
75,1,-1,0,-3.4,92.431,-26.9,0.754,5017.5,5,0,0,1,0,0,8,2,1
30,2,-1,0,1.4,94.465,-41.8,4.864,5228.1,1,1,1,1,0,1,4,3,1
39,4,-1,1,-0.1,93.2,-42,4.153,5195.8,1,1,2,1,0,0,7,3,0
84,1,-1,0,-3,92.713,-33,0.715,5023.5,5,1,3,0,0,0,2,3,1
42,8,-1,0,1.4,94.465,-41.8,4.961,5228.1,9,1,2,1,0,1,4,1,1
29,1,-1,1,-1.8,92.893,-46.2,1.291,5099.1,1,1,0,0,0,0,6,3,0
37,3,9,1,-2.9,92.201,-31.4,0.851,5076.2,0,0,6,0,0,0,1,2,2
30,3,6,1,-1.1,94.199,-37.5,0.883,4963.6,0,2,3,0,0,0,9,0,2
60,3,6,2,-3,92.713,-33,0.718,5023.5,5,1,6,0,0,0,2,0,2
34,1,-1,0,-3.4,92.431,-26.9,0.722,5017.5,0,1,6,0,0,0,8,2,1
43,4,-1,0,1.4,93.918,-42.7,4.957,5228.1,1,2,1,1,1,0,3,4,1
28,5,-1,0,-1.8,93.075,-47.1,1.405,5099.1,0,2,3,0,0,0,0,1,1
81,2,-1,0,-1.8,92.893,-46.2,1.354,5099.1,5,1,0,0,0,0,6,1,1
56,2,3,3,-3.4,92.649,-30.1,0.716,5017.5,5,1,6,1,0,0,7,4,2
41,1,-1,0,-1.8,93.749,-34.6,0.645,5008.7,0,1,6,1,0,0,0,0,1
39,4,-1,0,1.4,93.918,-42.7,4.962,5228.1,0,1,6,0,0,0,3,0,1
31,1,-1,0,-1.8,92.893,-46.2,1.244,5099.1,0,2,3,1,0,0,6,1,1
23,3,-1,1,-1.1,94.199,-37.5,0.879,4963.6,0,2,6,0,0,0,9,2,0
68,2,12,1,-1.7,94.215,-40.3,0.889,4991.6,5,1,6,0,0,0,3,1,2
28,1,-1,0,-2.9,92.963,-40.8,1.268,5076.2,0,2,6,1,0,0,4,0,1
43,2,-1,0,-3,92.713,-33,0.707,5023.5,1,1,2,1,0,0,2,3,1
52,2,-1,0,1.4,94.465,-41.8,4.866,5228.1,1,0,0,0,0,1,4,2,1
30,1,3,1,-1.8,92.893,-46.2,1.354,5099.1,10,1,3,0,0,0,6,1,2
27,3,-1,0,-2.9,92.963,-40.8,1.281,5076.2,0,2,6,0,0,0,4,1,1
34,6,6,1,-1.8,93.369,-34.8,0.646,5008.7,9,1,5,0,0,1,5,1,2
30,1,-1,0,-0.1,93.2,-42,4.7,5195.8,1,1,2,0,0,1,7,3,1
62,1,-1,1,-3.4,92.379,-29.8,0.77,5017.5,2,1,6,0,0,0,9,3,0
24,5,-1,0,1.4,93.918,-42.7,4.957,5228.1,1,2,2,1,0,0,3,0,1
31,5,-1,1,-1.8,93.075,-47.1,1.405,5099.1,0,2,6,1,1,0,0,1,0
34,1,-1,0,-3.4,92.431,-26.9,0.722,5017.5,0,1,6,0,0,0,8,2,1
69,1,6,2,-1.1,94.199,-37.5,0.886,4963.6,5,1,3,1,1,0,9,4,2
41,2,-1,1,-1.8,93.075,-47.1,1.479,5099.1,0,1,1,0,0,0,0,0,0
69,6,12,2,-1.7,94.055,-39.8,0.748,4991.6,5,0,5,0,0,0,4,0,0
32,1,-1,0,1.4,93.918,-42.7,4.957,5228.1,7,2,5,1,0,0,3,0,1
23,2,-1,0,1.4,93.918,-42.7,4.962,5228.1,0,1,2,1,0,0,3,1,1
34,1,-1,0,-0.1,93.798,-40.4,4.86,5195.8,0,2,6,0,0,1,8,3,1
27,2,-1,0,-3.4,92.379,-29.8,0.77,5017.5,0,2,6,1,0,0,9,3,1
30,3,6,1,-2.9,92.201,-31.4,0.883,5076.2,0,1,6,0,0,0,1,3,2
58,1,-1,0,-0.1,93.2,-42,4.406,5195.8,5,0,2,1,0,1,7,1,1
50,1,3,1,-2.9,92.963,-40.8,1.215,5076.2,0,1,6,0,0,0,4,1,2
36,6,-1,0,-1.7,94.027,-38.3,0.898,4991.6,7,2,6,0,0,0,1,0,1
50,3,-1,0,-3,92.713,-33,0.708,5023.5,0,1,6,1,0,0,2,3,1
33,2,-1,0,-1.8,92.893,-46.2,1.244,5099.1,9,1,5,1,0,0,6,1,1
25,3,-1,0,-1.1,94.601,-49.5,1.029,4963.6,8,2,3,0,0,0,8,0,1
43,2,-1,0,1.4,93.444,-36.1,4.968,5228.1,0,2,6,1,0,0,1,3,1
50,1,-1,0,-1.8,93.749,-34.6,0.644,5008.7,9,2,6,1,0,1,0,0,1
29,3,3,2,-3.4,92.649,-30.1,0.714,5017.5,8,2,5,0,0,0,7,2,2
35,1,5,1,-1.8,93.075,-47.1,1.365,5099.1,7,1,3,1,0,0,0,2,2
29,4,-1,0,-1.8,92.843,-50,1.663,5099.1,6,1,6,1,0,0,5,4,1
30,1,-1,0,1.4,93.444,-36.1,4.965,5228.1,0,2,6,0,1,0,1,1,1
26,3,-1,2,-1.7,94.215,-40.3,0.899,4991.6,9,2,5,0,0,0,3,2,0
29,1,-1,0,-1.8,93.369,-34.8,0.652,5008.7,1,2,5,1,1,0,5,3,1
48,1,3,3,-1.8,93.876,-40,0.668,5008.7,1,1,2,1,0,0,6,3,2
29,1,6,1,-1.7,94.215,-40.3,0.84,4991.6,9,2,2,1,0,1,3,4,2
43,2,-1,0,1.1,93.994,-36.4,4.855,5191,9,2,6,1,0,1,6,2,1
71,3,-1,2,-3.4,92.431,-26.9,0.733,5017.5,4,1,6,1,0,0,8,2,0
50,1,-1,0,1.4,94.465,-41.8,4.959,5228.1,1,1,1,0,0,1,4,4,1
35,1,-1,0,-0.1,93.2,-42,4.021,5195.8,0,2,6,1,0,0,7,0,1
34,1,-1,0,-1.7,94.215,-40.3,0.84,4991.6,7,1,2,0,0,0,3,4,1
55,1,3,1,-2.9,92.201,-31.4,0.869,5076.2,5,1,0,1,0,0,1,0,2
44,3,-1,0,1.4,93.918,-42.7,4.96,5228.1,2,1,1,0,0,0,3,1,1
32,2,-1,0,-1.8,93.075,-47.1,1.365,5099.1,1,1,5,1,0,0,0,2,1
29,3,13,2,-1.8,93.876,-40,0.684,5008.7,0,1,6,1,1,0,6,0,0
54,1,-1,0,1.4,93.444,-36.1,4.963,5228.1,1,1,2,1,0,0,1,1,1
45,1,-1,0,-0.1,93.2,-42,4.076,5195.8,4,1,5,0,0,0,7,2,1
50,6,3,1,-1.8,92.893,-46.2,1.354,5099.1,6,1,2,1,1,0,6,1,2
55,1,-1,0,-1.8,93.075,-47.1,1.405,5099.1,7,1,3,1,1,0,0,1,1
23,1,-1,0,-1.8,92.893,-46.2,1.299,5099.1,1,2,2,1,0,0,6,1,1
88,2,-1,0,-1.8,92.843,-50,1.663,5099.1,5,0,0,0,0,0,5,4,1
44,3,6,1,-3.4,92.431,-26.9,0.735,5017.5,0,1,6,1,0,0,8,4,2
35,4,-1,0,1.4,94.465,-41.8,4.959,5228.1,0,1,2,0,1,1,4,0,1
35,2,-1,0,-0.1,93.2,-42,4.12,5195.8,0,1,6,1,0,0,7,4,1
64,1,6,2,-3,92.713,-33,0.714,5023.5,3,1,0,0,0,0,2,2,2
29,1,6,1,-1.7,94.027,-38.3,0.904,4991.6,7,2,6,0,0,0,1,1,2
43,1,-1,0,-3.4,92.379,-29.8,0.788,5017.5,9,1,5,0,0,0,9,3,1
45,5,-1,0,-1.8,93.075,-47.1,1.435,5099.1,0,1,6,1,1,0,0,2,1
32,2,-1,0,-1.8,93.749,-34.6,0.635,5008.7,0,2,6,1,0,0,0,2,1
36,6,-1,0,1.1,93.994,-36.4,4.856,5191,0,1,3,0,0,1,6,3,1
38,1,-1,1,-1.8,93.369,-34.8,0.655,5008.7,1,2,3,0,0,0,5,4,0
48,1,-1,0,1.1,93.994,-36.4,4.858,5191,1,1,2,0,0,1,6,1,1
40,2,3,1,-3.4,92.649,-30.1,0.714,5017.5,9,2,6,0,0,0,7,1,2
30,3,-1,0,1.4,93.918,-42.7,4.963,5228.1,4,1,6,1,0,0,3,4,1
57,6,-1,0,1.4,93.918,-42.7,4.961,5228.1,0,0,6,1,1,0,3,3,1
36,3,-1,0,1.4,93.444,-36.1,4.964,5228.1,0,2,6,1,0,0,1,4,1
53,1,-1,0,1.4,94.465,-41.8,4.959,5228.1,1,0,0,0,0,1,4,4,1
36,1,-1,0,-1.8,92.893,-46.2,1.25,5099.1,9,1,3,1,1,0,6,0,1
53,2,-1,0,-1.8,93.749,-34.6,0.644,5008.7,2,1,0,1,1,0,0,3,1
52,6,-1,0,1.1,93.994,-36.4,4.858,5191,7,1,3,1,0,1,6,1,1
22,1,3,1,-1.7,94.055,-39.8,0.704,4991.6,0,2,6,0,0,0,4,4,2
28,2,-1,0,-1.8,92.893,-46.2,1.327,5099.1,0,2,3,0,0,0,6,2,1
23,1,-1,0,1.4,93.918,-42.7,4.957,5228.1,1,2,3,1,0,0,3,4,1
57,2,-1,0,1.1,93.994,-36.4,4.858,5191,9,1,5,1,0,1,6,1,1
38,2,-1,0,-1.8,92.893,-46.2,1.281,5099.1,6,1,2,0,1,0,6,4,1
50,3,-1,0,1.1,93.994,-36.4,4.857,5191,9,1,3,1,0,1,6,0,1
37,3,9,1,-2.9,92.201,-31.4,0.851,5076.2,0,0,6,0,0,0,1,2,2
34,1,-1,0,1.4,93.444,-36.1,4.965,5228.1,0,1,6,0,0,0,1,1,1
36,1,-1,0,1.4,94.465,-41.8,4.961,5228.1,9,1,3,0,0,1,4,1,1
60,1,-1,0,-3,92.713,-33,0.72,5023.5,5,1,3,0,0,0,2,2,1
33,1,-1,0,1.4,93.918,-42.7,4.961,5228.1,1,1,1,0,0,0,3,3,1
18,2,-1,0,-3.4,92.431,-26.9,0.72,5017.5,8,2,1,0,1,0,8,0,1
32,5,-1,1,-2.9,92.963,-40.8,1.224,5076.2,9,1,3,1,0,1,4,0,0
58,1,-1,0,1.4,93.444,-36.1,4.97,5228.1,1,1,2,1,0,0,1,1,1
45,1,-1,0,1.4,94.465,-41.8,4.959,5228.1,1,1,2,0,1,1,4,0,1
40,1,-1,0,1.4,93.918,-42.7,4.963,5228.1,1,1,0,0,0,0,3,2,1
44,1,-1,0,-1.8,92.893,-46.2,1.281,5099.1,9,2,3,0,0,0,6,4,1
26,5,-1,0,-3.4,92.649,-30.1,0.714,5017.5,0,1,3,1,0,0,7,1,1
28,1,-1,0,-1.8,92.843,-50,1.531,5099.1,0,2,3,1,0,1,5,0,1
30,3,-1,0,-1.8,92.893,-46.2,1.27,5099.1,9,2,5,0,0,0,6,4,1
73,1,-1,0,-2.9,92.201,-31.4,0.881,5076.2,5,1,0,0,0,0,1,0,1
39,1,-1,0,1.4,93.444,-36.1,4.964,5228.1,4,0,6,0,0,0,1,4,1
58,2,-1,0,1.4,94.465,-41.8,4.959,5228.1,1,1,0,1,0,1,4,0,1
23,1,9,1,-1.7,94.055,-39.8,0.72,4991.6,8,2,3,1,0,1,4,1,2
52,4,-1,0,1.4,94.465,-41.8,4.865,5228.1,1,1,3,0,0,1,4,1,1
31,1,-1,0,-0.1,93.2,-42,4.191,5195.8,9,2,6,1,0,0,7,1,1
30,2,-1,0,-1.8,93.075,-47.1,1.483,5099.1,0,1,6,1,1,0,0,2,1
28,4,-1,0,-2.9,92.469,-33.6,1.048,5076.2,7,2,6,1,0,0,3,1,1
36,1,-1,0,-1.8,92.893,-46.2,1.266,5099.1,0,1,3,0,0,1,6,3,1
38,1,-1,2,-1.8,93.075,-47.1,1.405,5099.1,9,1,5,0,0,0,0,0,0
60,1,2,1,-1.8,93.075,-47.1,1.365,5099.1,0,1,3,0,0,0,0,2,2
56,2,5,3,-1.1,94.601,-49.5,0.972,4963.6,10,0,0,0,1,0,8,0,2
32,1,-1,0,-2.9,92.201,-31.4,0.873,5076.2,1,2,2,1,0,0,1,2,1
28,1,22,1,-1.7,94.055,-39.8,0.729,4991.6,4,2,6,1,0,0,4,2,2
55,7,-1,0,-1.8,92.893,-46.2,1.291,5099.1,1,1,2,0,1,0,6,3,1
30,4,-1,0,-1.8,93.075,-47.1,1.445,5099.1,10,2,2,0,0,0,0,4,1
26,1,-1,0,-2.9,92.201,-31.4,0.825,5076.2,8,2,6,0,1,0,1,0,1
38,2,-1,0,-3,92.713,-33,0.717,5023.5,9,2,6,1,0,0,2,1,1
20,1,-1,0,-2.9,92.201,-31.4,0.884,5076.2,8,2,3,0,1,0,1,4,1
66,5,-1,1,-1.8,93.075,-47.1,1.415,5099.1,5,1,0,0,1,0,0,4,0
48,1,-1,1,-0.1,93.2,-42,4.021,5195.8,4,1,6,0,1,0,7,0,0
59,2,2,1,-2.9,92.201,-31.4,0.884,5076.2,0,1,3,1,0,0,1,4,2
34,1,-1,1,-3.4,92.431,-26.9,0.722,5017.5,9,2,6,0,0,0,8,2,0
33,2,-1,0,1.4,93.444,-36.1,4.968,5228.1,9,1,3,0,1,0,1,2,1
31,1,-1,0,-2.9,92.963,-40.8,1.268,5076.2,6,1,6,1,0,0,4,0,1
38,1,-1,0,-1.8,93.075,-47.1,1.392,5099.1,0,0,6,0,0,0,0,1,1
27,1,-1,0,1.4,93.918,-42.7,4.962,5228.1,2,1,3,0,0,0,3,3,1
41,3,-1,1,-1.8,93.075,-47.1,1.405,5099.1,1,1,2,0,0,0,0,0,0
26,1,-1,0,-3.4,92.431,-26.9,0.739,5017.5,0,2,6,0,0,0,8,0,1
37,1,-1,0,-2.9,92.963,-40.8,1.26,5076.2,6,1,5,0,0,0,4,4,1
62,1,6,1,-3,92.713,-33,0.706,5023.5,5,1,6,1,0,0,2,4,2
39,3,-1,0,-1.8,92.843,-50,1.687,5099.1,0,2,3,1,0,0,5,3,1
33,1,-1,0,-3.4,92.431,-26.9,0.728,5017.5,7,2,3,0,0,0,8,3,1
69,6,12,2,-1.7,94.055,-39.8,0.748,4991.6,5,0,5,0,0,0,4,0,0
31,3,-1,0,-1.7,94.027,-38.3,0.896,4991.6,0,2,6,1,0,0,1,1,1
32,1,-1,0,-0.1,93.2,-42,4.076,5195.8,10,1,3,1,0,0,7,2,1
81,3,-1,0,-3,92.713,-33,0.714,5023.5,5,0,0,1,0,0,2,0,1
37,4,-1,0,-1.8,92.893,-46.2,1.266,5099.1,1,0,2,1,0,1,6,2,1
35,1,-1,0,-1.8,92.893,-46.2,1.344,5099.1,1,1,3,0,0,0,6,3,1
34,1,13,1,-2.9,92.201,-31.4,0.859,5076.2,9,1,5,0,0,0,1,3,2
28,5,-1,0,-3.4,92.649,-30.1,0.715,5017.5,0,1,3,1,0,0,7,3,1
66,1,3,2,-1.8,93.369,-34.8,0.635,5008.7,3,0,0,1,0,0,5,2,2
69,2,-1,0,-1.8,93.075,-47.1,1.423,5099.1,5,0,6,1,0,0,0,3,1
48,2,-1,0,-1.1,94.199,-37.5,0.879,4963.6,7,1,1,0,0,0,9,1,1
48,2,-1,0,-1.8,92.893,-46.2,1.259,5099.1,2,1,6,1,0,0,6,0,1
59,3,15,1,-2.9,92.201,-31.4,0.829,5076.2,0,2,6,0,0,0,1,2,2
38,3,6,1,-1.8,93.075,-47.1,1.405,5099.1,9,0,3,0,0,1,0,0,2
54,1,-1,0,-1.8,93.075,-47.1,1.365,5099.1,3,1,3,0,0,0,0,2,1
56,1,-1,0,-1.8,93.075,-47.1,1.405,5099.1,3,1,6,1,0,0,0,1,1
29,2,-1,0,-3,92.713,-33,0.709,5023.5,9,2,6,1,0,0,2,1,1
37,3,-1,0,-1.8,93.876,-40,0.682,5008.7,4,1,3,0,0,0,6,0,1
26,2,4,1,-3.4,92.431,-26.9,0.73,5017.5,0,2,3,0,0,1,8,0,2
37,1,-1,0,1.4,93.444,-36.1,4.967,5228.1,0,1,6,0,0,0,1,4,1
57,2,-1,1,-0.1,93.2,-42,4.153,5195.8,4,1,6,1,1,0,7,3,0
39,4,-1,1,-0.1,93.2,-42,4.153,5195.8,1,1,2,1,0,0,7,3,0
46,2,-1,0,-1.8,93.075,-47.1,1.365,5099.1,9,1,5,1,0,0,0,2,1
39,3,-1,0,-1.8,92.893,-46.2,1.291,5099.1,0,1,6,0,0,0,6,3,1
71,6,-1,0,-1.7,94.215,-40.3,0.896,4991.6,5,1,2,1,1,0,3,0,1
30,3,3,1,-1.8,92.893,-46.2,1.354,5099.1,10,1,3,1,0,0,6,1,2
26,3,-1,0,-3.4,92.431,-26.9,0.742,5017.5,8,2,2,1,0,1,8,3,1
53,2,-1,0,-3.4,92.649,-30.1,0.715,5017.5,0,1,6,1,0,0,7,3,1
30,4,-1,1,-1.8,92.893,-46.2,1.25,5099.1,1,1,5,0,0,0,6,0,0
31,1,-1,0,-1.1,94.767,-50.8,1.05,4963.6,4,1,6,1,0,0,7,1,1
48,4,-1,0,1.4,93.918,-42.7,4.961,5228.1,0,0,2,0,0,0,3,3,1
26,1,-1,0,-2.9,92.963,-40.8,1.26,5076.2,0,2,6,0,1,0,4,2,1
40,2,-1,0,-2.9,92.963,-40.8,1.26,5076.2,1,0,5,0,0,0,4,4,1
34,1,-1,0,-1.8,92.843,-50,1.726,5099.1,9,2,5,0,0,0,5,0,1
19,1,6,2,-1.7,94.215,-40.3,0.827,4991.6,8,2,2,0,1,1,3,1,2
38,2,7,1,-1.8,92.893,-46.2,1.334,5099.1,1,1,3,1,0,0,6,4,2
36,4,-1,0,1.4,93.918,-42.7,4.968,5228.1,7,1,3,1,1,0,3,2,1
39,5,-1,0,1.4,93.918,-42.7,4.961,5228.1,0,0,3,1,0,0,3,3,1
62,1,-1,0,-2.9,92.201,-31.4,0.849,5076.2,0,1,6,1,0,0,1,0,1
26,1,-1,0,-2.9,92.201,-31.4,0.879,5076.2,8,2,2,1,0,0,1,4,1
53,1,-1,0,-1.7,94.027,-38.3,0.904,4991.6,4,1,6,1,0,1,1,3,1
33,3,6,2,-3.4,92.431,-26.9,0.74,5017.5,0,2,6,1,0,1,8,2,2
66,2,-1,0,-1.7,94.055,-39.8,0.767,4991.6,5,1,0,0,1,0,4,4,1
50,1,6,3,-1.7,94.215,-40.3,0.899,4991.6,2,0,6,1,0,0,3,2,2
56,7,-1,0,-1.8,92.893,-46.2,1.354,5099.1,7,0,3,0,0,1,6,1,1
51,1,-1,0,-1.8,92.893,-46.2,1.25,5099.1,1,1,2,0,0,0,6,0,1
57,3,-1,0,-1.8,92.893,-46.2,1.244,5099.1,7,1,3,1,1,0,6,1,1
82,2,-1,0,-1.8,93.369,-34.8,0.646,5008.7,5,1,5,1,0,1,5,1,1
64,1,-1,2,-1.8,93.075,-47.1,1.405,5099.1,5,1,0,1,0,0,0,4,0
44,2,-1,0,1.4,93.444,-36.1,4.965,5228.1,0,1,6,1,0,0,1,4,1
37,2,-1,0,-2.9,92.201,-31.4,0.854,5076.2,0,1,6,0,0,0,1,4,1
35,1,-1,0,-1.8,92.893,-46.2,1.313,5099.1,1,2,2,0,0,0,6,0,1
64,2,6,2,-1.1,94.199,-37.5,0.878,4963.6,5,0,0,1,1,1,9,0,2
30,1,-1,0,-3.4,92.649,-30.1,0.72,5017.5,10,2,2,1,0,0,7,3,1
29,3,-1,0,1.4,93.444,-36.1,4.964,5228.1,9,2,3,0,0,0,1,4,1
34,1,6,3,-1.8,93.369,-34.8,0.652,5008.7,0,2,6,1,0,0,5,3,2
68,2,-1,1,-3.4,92.649,-30.1,0.714,5017.5,5,1,3,0,0,0,7,1,0
48,2,-1,0,1.4,93.444,-36.1,4.966,5228.1,0,1,2,1,0,0,1,3,1
47,1,-1,0,1.4,93.444,-36.1,4.968,5228.1,7,1,3,1,0,0,1,3,1
63,3,-1,0,-1.8,93.749,-34.6,0.642,5008.7,9,1,3,0,0,0,0,1,1
49,3,-1,0,1.4,93.444,-36.1,4.963,5228.1,1,1,2,1,0,0,1,2,1
24,1,3,5,-1.8,93.876,-40,0.672,5008.7,8,2,3,1,0,0,6,4,2
51,1,-1,1,-1.8,93.876,-40,0.668,5008.7,7,1,3,0,0,0,6,3,0
43,1,-1,0,1.4,93.444,-36.1,4.968,5228.1,0,1,6,1,0,0,1,3,1
39,6,-1,0,1.1,93.994,-36.4,4.857,5191,0,1,6,0,0,1,6,1,1
41,2,6,3,-1.8,93.369,-34.8,0.653,5008.7,0,0,6,1,0,0,5,0,2
30,1,0,1,-1.8,93.075,-47.1,1.365,5099.1,0,2,6,1,0,0,0,2,2
40,2,3,1,-3.4,92.649,-30.1,0.714,5017.5,9,2,6,0,0,0,7,1,2
24,1,-1,0,1.4,94.465,-41.8,4.962,5228.1,1,2,0,0,0,1,4,4,1
71,1,-1,0,-1.8,93.075,-47.1,1.405,5099.1,5,1,6,0,0,0,0,1,1
39,4,-1,1,-0.1,93.2,-42,4.153,5195.8,1,1,2,1,0,0,7,3,0
28,1,-1,1,-3.4,92.431,-26.9,0.739,5017.5,7,1,2,1,0,1,8,0,0
29,1,-1,0,-1.7,94.215,-40.3,0.84,4991.6,0,2,6,1,0,0,3,4,1
42,1,-1,0,-1.8,93.075,-47.1,1.365,5099.1,7,1,3,1,0,0,0,2,1
42,4,-1,0,1.4,93.918,-42.7,4.958,5228.1,7,1,3,0,0,0,3,2,1
43,1,-1,0,-1.8,93.369,-34.8,0.651,5008.7,6,1,6,1,0,0,5,4,1
31,1,3,2,-1.8,93.369,-34.8,0.646,5008.7,0,2,6,1,0,1,5,3,2
39,2,3,2,-3.4,92.649,-30.1,0.714,5017.5,4,2,6,1,0,0,7,0,2
33,4,-1,1,-1.8,92.893,-46.2,1.244,5099.1,2,2,6,0,0,0,6,1,0
37,1,-1,0,-0.1,93.2,-42,4.12,5195.8,0,2,6,0,0,1,7,4,1
36,1,-1,0,1.4,94.465,-41.8,4.961,5228.1,9,1,3,0,0,1,4,1,1
41,1,-1,0,-1.8,93.369,-34.8,0.653,5008.7,0,0,6,0,0,0,5,0,1
33,1,-1,0,-1.8,92.893,-46.2,1.313,5099.1,1,1,2,0,0,0,6,0,1
47,2,-1,0,1.4,93.444,-36.1,4.968,5228.1,2,1,6,1,0,0,1,3,1
53,1,3,1,-3.4,92.379,-29.8,0.77,5017.5,9,1,5,0,0,0,9,3,2
62,2,-1,0,-1.8,92.843,-50,1.52,5099.1,0,1,3,0,0,1,5,1,1
31,1,-1,1,-1.8,92.893,-46.2,1.299,5099.1,9,2,6,0,0,0,6,1,0
